,MAE training,MAE test,RMSE training,RMSE test,MAE R training,MAE R test,MAE H training,MAE H test,RMSE R training,RMSE R test,RMSE H training,RMSE H test
17,103.27306950628757,114.85780294418335,188.77164986239586,203.90915333603454,46.1599592590332,57.24884948730469,160.38617975354194,172.466756401062,62.347256086141975,77.19885590141514,259.5809916809608,277.8456806861489
18,136.4185987479985,152.04932361364365,244.39637024140433,279.02651166664606,50.480297546386716,55.31017578125,222.35689994961024,248.7884714460373,66.9056778856951,76.85100530875245,339.0911409061034,387.04716948809744
19,118.40734316147864,120.5428060129285,218.02868301107034,213.0890316049931,53.70423126220703,54.46877014160156,183.11045506075024,186.61684188425542,72.0375357625926,73.70108252824124,299.8059483604967,292.2020212368027
20,93.61370670434087,117.84376958847045,180.7101423437777,226.29016621649777,42.57135055541992,51.992015991210934,144.65606285326183,183.69552318572997,60.16753339833544,69.23581936277442,248.37910342171912,312.443402826409
21,144.01667968004944,160.3887422657013,261.54612950393135,285.4682341456394,71.98831970214843,73.15278869628906,216.0450396579504,247.62469583511353,95.53923031846894,93.21765560792264,357.33039499478497,392.8036329967202
22,113.84901350174098,127.8223906326294,199.6367089142185,224.66096335001254,56.725468444824216,61.6001416015625,170.97255855865777,194.0446396636963,72.04376209637849,80.85350729842136,272.98228410503367,307.25853489245094
23,84.47175495862962,90.37174835205077,161.80723156603176,166.30532612206596,40.26696731567383,47.01729370117187,128.6765426015854,133.7262030029297,56.72278112361419,66.9726334292578,221.6882641813261,225.45418462446798
24,88.04941529750823,104.24760754108429,163.61074456157206,213.04059361594625,38.088058929443356,45.303040771484376,138.01077166557312,163.1921743106842,53.04624951019073,65.81566417643094,225.2177765738899,294.0083117965966
25,99.26536428689957,109.46549634933471,190.3497990111788,223.57802006913292,50.334001007080076,53.9294677734375,148.19672756671906,165.00152492523193,68.31119167206731,72.32596873953987,260.38370352142715,307.8038602128868
26,114.36250955104828,107.72463302612304,212.66372463479863,200.74706774729583,44.793206481933595,49.24663330078125,183.93181262016296,166.20263275146485,61.545703574927245,67.49632423461425,294.38723804295284,275.75898286926315
27,124.31310742408037,141.45507077455522,239.83329769729446,260.0680915665549,50.49637084960938,59.21824523925781,198.12984399855137,223.6918963098526,68.12938039754732,80.69464414096936,332.26256017698483,358.8303204985643
28,93.57693830519915,96.75567386627196,169.20923928185064,178.4859143222205,39.5014208984375,43.908328247070315,147.65245571196078,149.60301948547362,53.63861676699421,63.31489297267224,233.20898805150878,244.34743205267606
29,94.32350325345993,109.44043142318726,181.71670292982833,210.99280584988995,38.64969024658203,45.290879516601564,149.99731626033784,173.58998332977296,53.7298919109194,61.914622051913305,251.30662339583472,291.89468617463297
